Timestamp,time,Timestamp,Year,DOY (DOY),Timee (min),CO2 ( umol/mol),RH (%),UST (m/s),UTop (m/s),Tatop (deg C),PAR (umol/m2/s),PRESS (kPa),Rn (w/m2),EVobs (W/m^2),Soil moisture (%),Precipitation (mm),VPD (kpa),SapFlux_mangrove_5mm (kg/m2-sapwood/s),SapFlux_mangrove2,Salinity M,E ,Tw (water temp) K
5/7/2010,11:30,5/07/10 11:30,2010,127,1130,361.71,68.56,0.1575,11,41.1,1715.5,100,161.7,-3.566,45,0,1.1135,12.98753007,12.98753007,0.6,0.97,296.483
5/7/2010,12:00,5/07/10 12:00,2010,127,1200,362,71.23,0.0707,11.4,42.75,1487.5,100,273.5,-3.566,45,0,1.0129,11.08881561,11.08881561,0.6,0.97,296.483
5/7/2010,12:30,5/07/10 12:30,2010,127,1230,362.29,70.91,0.0896,11.4,45.14,1843,100,130.4,-0.504,45,0,1.048,13.48287256,13.48287256,0.6,0.97,296.483
5/7/2010,13:00,5/07/10 13:00,2010,127,1300,362.73,71.43,0.1073,11.4,47.32,2067.5,100,163.1,-2.017,45,0,1.0322,13.02637323,13.02637323,0.6,0.97,296.483
5/7/2010,13:30,5/07/10 13:30,2010,127,1330,365.3,70.79,0.0979,11.4,49.67,2064,100,150.4,8.573,45,0,1.0904,12.65689116,12.65689116,0.6,0.97,296.483
5/7/2010,14:00,5/07/10 14:00,2010,127,1400,366.13,71.32,0.0718,11.3,50.69,1834.5,100,167,8.573,45,0,1.076,12.29200143,12.29200143,0.6,0.97,296.483
5/7/2010,14:30,5/07/10 14:30,2010,127,1430,367.02,71.91,0.0818,11.3,51.48,1951.5,100,93,8.573,45,0,1.053,10.62509034,10.62509034,0.6,0.97,296.483
5/7/2010,15:00,5/07/10 15:00,2010,127,1500,365.36,72.51,0.0533,11,51.55,1773.5,100,99.1,8.573,45,0,1.0349,9.898266288,9.898266288,0.6,0.97,296.483
5/7/2010,15:30,5/07/10 15:30,2010,127,1530,365.59,70.35,0.0525,11,51.15,1621.5,100,61.07,8.573,45,0,1.1223,9.798066211,9.798066211,0.6,0.97,296.483
5/7/2010,16:00,5/07/10 16:00,2010,127,1600,366.33,69.49,0.0514,10.9,50.3,1453,100,96.1,8.573,45,0,1.1759,9.062718205,9.062718205,0.6,0.97,296.483
5/7/2010,16:30,5/07/10 16:30,2010,127,1630,364.98,69.49,0.0649,10.9,49.48,1387,100,96.6,8.573,45,0,1.1722,9.446485935,9.446485935,0.6,0.97,296.483
5/7/2010,17:00,5/07/10 17:00,2010,127,1700,366.69,73.55,0.0309,10.5,47.72,1006.45,100,54.43,-5.142,45,0,1.0063,7.613098484,7.613098484,0.6,0.97,296.483
5/7/2010,17:30,5/07/10 17:30,2010,127,1730,367.84,72.17,0.0281,10.5,45.79,909,100,58.5,-5.142,45,0,1.0409,4.194878188,4.194878188,0.6,0.97,296.483
5/7/2010,18:00,5/07/10 18:00,2010,127,1800,369.87,73.75,0.0574,9.9,43.66,596.4,100,25.6,-5.142,45,0,0.9705,3.01167522,3.01167522,0.6,0.97,296.483
5/7/2010,18:30,5/07/10 18:30,2010,127,1830,372.33,77.71,0.0329,9.9,40.35,271.55,100,-0.894,-5.142,45,0,0.777,1.593145941,1.593145941,0.6,0.97,296.483
5/7/2010,19:00,5/07/10 19:00,2010,127,1900,376.34,78.92,0.0445,8.4,37.14,166.15,100,-8.21,-5.142,45,0,0.7216,0.078966123,0.078966123,0.6,0.97,296.483
5/7/2010,19:30,5/07/10 19:30,2010,127,1930,378.79,80.4,0.0352,8.4,34.15,72.71,100,-7.37,-5.142,45,0,0.6637,0,0,0.6,0.97,296.483
5/7/2010,20:00,5/07/10 20:00,2010,127,2000,383.28,82.05,0.057,8.1,31.72,8.6,100,-6.816,-5.142,45,0,0.6032,0,0,0.6,0.97,296.483
5/7/2010,20:30,5/07/10 20:30,2010,127,2030,384.55,82.1,0.064,8.1,29.75,0,100,-13.66,-5.142,45,0,0.5957,0,0,0.6,0.97,296.483
5/7/2010,21:00,5/07/10 21:00,2010,127,2100,385.27,83.15,0.066,7.7,28.49,0,100,-35.5,-5.142,45,0,0.5575,0,0,0.6,0.97,296.483
5/7/2010,21:30,5/07/10 21:30,2010,127,2130,381.16,82.55,0.0612,7.7,27.59,0,100,-41.68,-5.142,45,0,0.5761,0,0,0.6,0.97,296.483
5/7/2010,22:00,5/07/10 22:00,2010,127,2200,387.94,83.8,0.0522,7.3,26.93,0,100,-39.37,-5.142,45,0,0.5326,0,0,0.6,0.97,296.483
5/7/2010,22:30,5/07/10 22:30,2010,127,2230,392.2,84.8,0.1007,7.3,26.56,0,100,-40.06,-31.284,45,0,0.4977,0,0,0.6,0.97,296.483
5/7/2010,23:00,5/07/10 23:00,2010,127,2300,391.2,82.15,0.0942,7,26.53,0,100,-5.391,-31.284,45,0,0.5878,0,0,0.6,0.97,296.483
5/7/2010,23:30,5/07/10 23:30,2010,127,2330,391.5,81.1,0.1603,7,26.56,0,100,-1.211,-31.284,45,0,0.6262,0,0,0.6,0.97,296.483
