TIMESTAMP_START,TIMESTAMP_END,P_F,TA_F,SW_IN_F,VPD_F,WS_F,USTAR,PPFD_IN,CO2_F,PA_F,RH,SW_IN_FC,Salinity_ppt,SapFlux_mangrove_5mm (g/m2-sapwood/s),SapFlux_mangrove2,Sapflux_L/h,Sapwood depth ,DBH,area,hardwood area,SA_cm2,SA_m2
4/28/2010 0:00,4/28/2010 0:30,0,18.25,-7.49,8.026,7.3,0.199,0,403.4,100,62.92,,,0,0,0,1.4,4,12.56637061,5.309291585,7.25707903,0.000725708
4/28/2010 0:30,4/28/2010 1:00,0,18.05,-10.12,7.529,7.3,0.2201,0,406.76,100,64.94,,,0,0,0,,,,,,
4/28/2010 1:00,4/28/2010 1:30,0,17.92,-8.75,8.14,7,0.2583,0,412.91,100,62.07,,,0,0,0,,,,,,
4/28/2010 1:30,4/28/2010 2:00,0,17.87,-15.77,8.18,7,0.2641,0,419.72,100,61.99,,,0,0,0,,,,,,
4/28/2010 2:00,4/28/2010 2:30,0,17.97,-10.1,8.927,6.6,0.2721,0,430.4,100,59.6,,,0,0,0,,,,,,
4/28/2010 2:30,4/28/2010 3:00,0,18.07,-19.28,8.451,6.6,0.3817,0,428.97,100,61.62,,,0,0,0,,,,,,
4/28/2010 3:00,4/28/2010 3:30,0,18.1,-22.93,7.811,6.3,0.3069,0,435.48,100,64.03,,,0,0,0,,,,,,
4/28/2010 3:30,4/28/2010 4:00,0,18.05,-15.04,7.399,6.3,0.3273,0,448.65,100,65.65,,,0,0,0,,,,,,
4/28/2010 4:00,4/28/2010 4:30,0,17.84,-31.87,7.463,6.3,0.2858,0,464.89,100,64.55,,,0,0,0,,,,,,
4/28/2010 4:30,4/28/2010 5:00,0,17.62,-34.89,7.316,6.3,0.304,0,472.37,100,64.82,,,0,0,0,,,,,,
4/28/2010 5:00,4/28/2010 5:30,0,17.34,-9.8,6.718,6,0.318,0,463,100,67.27,,,0,0,0,,,,,,
4/28/2010 5:30,4/28/2010 6:00,0,17.06,33.12,6.295,6,0.305,0.02,465.23,100,68.71,,,0.007981958,0.007981958,2.08533E-05,,,,,,
4/28/2010 6:00,4/28/2010 6:30,0,16.89,76,6.294,6.3,0.3058,0.03,442.35,100,68.94,,,0.165724051,0.165724051,0.000432962,,,,,,
4/28/2010 6:30,4/28/2010 7:00,0,16.81,120.3,6.451,6.3,0.2233,6.43,417.15,100,68.2,,,0.216224868,0.216224868,0.000564898,,,,,,
4/28/2010 7:00,4/28/2010 7:30,0,16.98,239.6,7.026,7.8,0.2785,79.82,402.08,100,65.84,,,0.254068286,0.254068286,0.000663766,,,,,,
4/28/2010 7:30,4/28/2010 8:00,0,17.79,345.1,8.304,7.8,0.1614,228.5,386.38,100,61.65,,,0.326486966,0.326486966,0.000852963,,,,,,
4/28/2010 8:00,4/28/2010 8:30,0,19.1,434.1,9.256,9.8,0.1048,442.9,375.76,100,59.17,,,1.20251385,1.20251385,0.003141626,,,,,,
4/28/2010 8:30,4/28/2010 9:00,0,21.02,461.2,10.614,9.8,0.095,690.35,370.85,100,55.57,,,2.277070931,2.277070931,0.005948958,,,,,,
4/28/2010 9:00,4/28/2010 9:30,0,23.1,508,11.194,10.6,0.078,833.2,367.52,100,54.31,,,3.346388257,3.346388257,0.008742601,,,,,,
4/28/2010 9:30,4/28/2010 10:00,0,23.1,587.2,11.978,10.6,0.0758,1072.5,375.49,100,52.41,,,4.322823663,4.322823663,0.011293586,,,,,,
4/28/2010 10:00,4/28/2010 10:30,0,25.61,634.1,13.075,11.2,0.0743,1415,374.62,100,49.75,,,5.701905908,5.701905908,0.014896505,,,,,,
4/28/2010 10:30,4/28/2010 11:00,0,29.08,661.7,13.357,11.2,0.0908,1586,371,100,49.98,,,5.071407245,5.071407245,0.013249297,,,,,,
4/28/2010 11:00,4/28/2010 11:30,0,32.37,684.8,14.057,11.4,0.0574,1745.5,370.2,100,47.35,,,4.703475095,4.703475095,0.012288057,,,,,,
4/28/2010 11:30,4/28/2010 12:00,0,35.08,699.3,13.84,11.4,0.0369,1871,370.07,100,48.5,,,5.292220513,5.292220513,0.013826183,,,,,,
4/28/2010 12:00,4/28/2010 12:30,0,37.14,702,12.924,12,0.0865,1963.5,369.57,100,51.71,,,6.515182684,6.515182684,0.01702123,,,,,,
4/28/2010 12:30,4/28/2010 13:00,0,38.95,692.5,13.198,12,0.0196,2024.5,369.03,100,50.63,,,6.027959492,6.027959492,0.015748336,,,,,,
4/28/2010 13:00,4/28/2010 13:30,0,40.49,664.1,13.983,12,0.0214,2050.5,369.05,100,48.19,,,5.640839713,5.640839713,0.014736967,,,,,,
4/28/2010 13:30,4/28/2010 14:00,0,41.77,637.4,13.306,12,0.0257,2016,370.21,100,51.76,,,5.632858066,5.632858066,0.014716115,,,,,,
4/28/2010 14:00,4/28/2010 14:30,0,42.8,548.8,14.374,12,0.0578,2022,370.16,100,48.86,,,5.838910254,5.838910254,0.015254436,,,,,,
4/28/2010 14:30,4/28/2010 15:00,0,43.51,505.6,14.621,12,0.033,1959,370.75,100,48.1,,,5.165090939,5.165090939,0.01349405,,,,,,
4/28/2010 15:00,4/28/2010 15:30,0,43.97,404.2,15.325,11.8,0.0226,1840,370.76,100,46.56,,,4.457278723,4.457278723,0.011644857,,,,,,
4/28/2010 15:30,4/28/2010 16:00,0,43.71,337.1,15.88,11.8,0.0195,1705.5,369.74,100,44.86,,,4.304913889,4.304913889,0.011246796,,,,,,
4/28/2010 16:00,4/28/2010 16:30,0,43,267.8,15.078,11.4,0.025,1349,368.91,100,46.68,,,3.158988037,3.158988037,0.008253009,,,,,,
4/28/2010 16:30,4/28/2010 17:00,0,42.01,180.3,13.88,11.4,0.047,1365,368.74,100,50.8,,,2.596943532,2.596943532,0.006784641,,,,,,
4/28/2010 17:00,4/28/2010 17:30,0,40.63,-0.901,14.734,11,0.0546,1162,368.86,100,47.33,,,2.169787097,2.169787097,0.005668674,,,,,,
4/28/2010 17:30,4/28/2010 18:00,0,38.68,21.57,14.006,11,0.0724,856.3,369.84,100,49.14,,,2.13682569,2.13682569,0.005582561,,,,,,
4/28/2010 18:00,4/28/2010 18:30,0,35.8,-27.1,12.515,10.3,0.0654,463,370.16,100,52.32,,,1.212366743,1.212366743,0.003167367,,,,,,
4/28/2010 18:30,4/28/2010 19:00,0,33.51,-59.82,13.367,10.3,0.06,502.55,374.18,100,49.93,,,0.396090378,0.396090378,0.001034805,,,,,,
4/28/2010 19:00,4/28/2010 19:30,0,31.47,-63.96,12.198,8.8,0.0463,284.3,375.76,100,53.33,,,0.500811056,0.500811056,0.001308393,,,,,,
4/28/2010 19:30,4/28/2010 20:00,0,28.53,-62.3,10.886,8.8,0.0305,71.54,377.78,100,56.07,,,0.177601817,0.177601817,0.000463993,,,,,,
4/28/2010 20:00,4/28/2010 20:30,0,25.49,-55.84,9.604,8.5,0.061,4.54,378.26,100,58.94,,,0,0,0,,,,,,
4/28/2010 20:30,4/28/2010 21:00,0,23.18,-55.72,8.64,8.5,0.0223,0,381,100,62.25,,,0,0,0,,,,,,
4/28/2010 21:00,4/28/2010 21:30,0,21.62,-58.75,9.194,8.3,0.0333,0,386.24,100,60.18,,,0,0,0,,,,,,
4/28/2010 21:30,4/28/2010 22:00,0,20.56,-56.29,8.984,8.3,0.0185,0,396.8,100,61.23,,,0,0,0,,,,,,
4/28/2010 22:00,4/28/2010 22:30,0,19.86,-54.81,8.926,8,0.0112,0,394.34,100,61.55,,,0,0,0,,,,,,
4/28/2010 22:30,4/28/2010 23:00,0,19.39,-53.82,9.046,8,0.0149,0,399.34,100,61.26,,,0,0,0,,,,,,
4/28/2010 23:00,4/28/2010 23:30,0,19.08,-56.13,8.352,7.6,0.0872,0,417.94,100,64.21,,,0,0,0,,,,,,
4/28/2010 23:30,4/29/2010 0:00,0,18.87,-60.93,8.563,7.6,0.0954,0,415.18,100,63.45,,,0,0,0,,,,,,
4/29/2010 0:00,4/29/2010 0:30,0,18.79,-62.02,8.331,7.3,0.1155,0,403.4,100,64.65,,,0,0,0,,,,,,
4/29/2010 0:30,4/29/2010 1:00,0,18.74,-59.21,8.299,7.3,0.0956,0,406.76,100,64.83,,,0,0,0,,,,,,
4/29/2010 1:00,4/29/2010 1:30,0,18.64,-54.16,8.245,7,0.1289,0,412.91,100,64.92,,,0,0,0,,,,,,
4/29/2010 1:30,4/29/2010 2:00,0,18.33,-51.27,7.971,7,0.1622,0,419.72,100,65.41,,,0,0,0,,,,,,
4/29/2010 2:00,4/29/2010 2:30,0,17.92,-48.6,7.346,6.6,0.1005,0,430.4,100,67.62,,,0,0,0,,,,,,
4/29/2010 2:30,4/29/2010 3:00,0,17.41,-50.02,6.512,6.6,0.2403,0,428.97,100,70.11,,,0,0,0,,,,,,
4/29/2010 3:00,4/29/2010 3:30,0,16.84,-48.74,5.702,6.3,0.2743,0,435.48,100,73.01,,,0,0,0,,,,,,
4/29/2010 3:30,4/29/2010 4:00,0,16.69,-46.86,6.63,6.3,0.2084,0,448.65,100,70.02,,,0,0,0,,,,,,
4/29/2010 4:00,4/29/2010 4:30,0,16.66,-28.47,6.995,6.2,0.2512,0,464.89,100,68.6,,,0.010928702,0.010928702,2.85518E-05,,,,,,
4/29/2010 4:30,4/29/2010 5:00,0,16.76,-31.32,7.042,6.2,0.222,0,472.37,100,69.36,,,0.074287893,0.074287893,0.000194081,,,,,,
4/29/2010 5:00,4/29/2010 5:30,0,16.89,-1.465,7.006,6,0.1213,0,463,100,69.7,,,0.128406972,0.128406972,0.000335469,,,,,,
4/29/2010 5:30,4/29/2010 6:00,0,17.01,34.07,7.194,6,0.1684,0,465.23,100,69.02,,,0.165313085,0.165313085,0.000431888,,,,,,
4/29/2010 6:00,4/29/2010 6:30,0,17.19,68.57,7.128,6.3,0.2746,0,442.35,100,69.36,,,0.319746072,0.319746072,0.000835352,,,,,,
4/29/2010 6:30,4/29/2010 7:00,0,17.41,158.2,7.012,6.3,0.266,7.36,417.15,100,70.12,,,0.750264964,0.750264964,0.001960104,,,,,,
4/29/2010 7:00,4/29/2010 7:30,0,17.97,234.1,7.428,7.8,0.2809,79.77,402.08,100,69.34,,,1.725306588,1.725306588,0.004507447,,,,,,
4/29/2010 7:30,4/29/2010 8:00,0,19.42,317.1,7.893,7.8,0.2559,263.85,386.38,100,68.83,,,2.498570001,2.498570001,0.006527635,,,,,,
4/29/2010 8:00,4/29/2010 8:30,0,21.45,400,8.137,9.8,0.1409,486.75,375.76,100,68.8,,,4.361168131,4.361168131,0.011393763,,,,,,
4/29/2010 8:30,4/29/2010 9:00,0,23.81,469.7,8.678,9.8,0.0708,724.8,370.85,100,67.92,,,6.685791106,6.685791106,0.017466953,,,,,,
4/29/2010 9:00,4/29/2010 9:30,0,26.37,540,8.785,10.6,0.0485,961.5,367.52,100,68.22,,,8.162759172,8.162759172,0.021325604,,,,,,
4/29/2010 9:30,4/29/2010 10:00,0,28.82,435.6,9.347,10.6,0.063,1186.5,364.68,100,66.94,,,9.290826564,9.290826564,0.024272735,,,,,,
4/29/2010 10:00,4/29/2010 10:30,0,31.12,383.8,8.389,11.1,0.0625,1394.5,364.72,100,70.18,,,10.0227892,10.0227892,0.026185022,,,,,,
4/29/2010 10:30,4/29/2010 11:00,0,33.06,591.2,8.784,11.1,0.045,1577,364.37,100,68.99,,,9.521071915,9.521071915,0.024874262,,,,,,
4/29/2010 11:00,4/29/2010 11:30,0,35.04,477.1,8.794,11.3,0.0777,1736.5,363.45,100,69.59,,,9.291261872,9.291261872,0.024273872,,,,,,
4/29/2010 11:30,4/29/2010 12:00,0,36.57,374.1,8.582,11.3,0.0758,1858.5,363.4,100,70.51,,,9.846500009,9.846500009,0.025724458,,,,,,
4/29/2010 12:00,4/29/2010 12:30,0,37.52,436,8.102,12,0.0559,1962.5,361.96,100,71.95,,,9.859851552,9.859851552,0.02575934,,,,,,
4/29/2010 12:30,4/29/2010 13:00,0,38.25,302.5,7.553,12,0.1064,2013.5,361.88,100,73.9,,,10.23464976,10.23464976,0.026738518,,,,,,
4/29/2010 13:00,4/29/2010 13:30,0,38.73,260.9,7.914,11.9,0.0507,1980,363.08,100,72.8,,,9.964651271,9.964651271,0.026033134,,,,,,
4/29/2010 13:30,4/29/2010 14:00,0,39.08,282.1,8.192,11.9,0.0465,2019.5,360.83,100,72.13,,,10.14491865,10.14491865,0.026504092,,,,,,
4/29/2010 14:00,4/29/2010 14:30,0,39.22,136.9,7.989,12,0.0605,1985,359.38,100,72.85,,,10.37999129,10.37999129,0.02711823,,,,,,
4/29/2010 14:30,4/29/2010 15:00,0,39.17,100.7,8.157,12,0.0533,1933,361.02,100,72.39,,,9.865216053,9.865216053,0.025773355,,,,,,
4/29/2010 15:00,4/29/2010 15:30,0,39.13,77.9,7.576,11.7,0.0322,1870,362.67,100,74.4,,,9.230057738,9.230057738,0.024113973,,,,,,
4/29/2010 15:30,4/29/2010 16:00,0,38.64,59.67,7.202,11.7,0.0299,1549,360.75,100,75.56,,,8.960677613,8.960677613,0.023410204,,,,,,
4/29/2010 16:00,4/29/2010 16:30,0,37.74,101.8,7.167,11.3,0.0307,1432.5,357.5,100,75.57,,,7.626821407,7.626821407,0.01992544,,,,,,
4/29/2010 16:30,4/29/2010 17:00,0,37.1,81.9,6.968,11.3,0.0193,1328,360.31,100,76.36,,,7.359086998,7.359086998,0.019225971,,,,,,
4/29/2010 17:00,4/29/2010 17:30,0,35.92,37.1,6.507,11,0.0437,994,363.2,100,77.46,,,6.543273951,6.543273951,0.01709462,,,,,,
4/29/2010 17:30,4/29/2010 18:00,0,34.38,0.414,6.368,11,0.028,834.75,367.37,100,77.74,,,5.324399305,5.324399305,0.013910251,,,,,,
4/29/2010 18:00,4/29/2010 18:30,0,32.48,-63.08,5.169,10.2,0.0269,446.85,367.48,100,81.5,,,4.48886575,4.48886575,0.011727379,,,,,,
4/29/2010 18:30,4/29/2010 19:00,0,30.36,-31.82,4.667,10.2,0.0445,284.25,372.88,100,83.05,,,3.425331205,3.425331205,0.008948844,,,,,,
4/29/2010 19:00,4/29/2010 19:30,0,28.36,-33.96,4.155,8.8,0.0324,94.14,376.67,100,84.7,,,3.004530691,3.004530691,0.007849482,,,,,,
4/29/2010 19:30,4/29/2010 20:00,0,26.87,-50.7,4.066,8.8,0.0501,35.17,380.75,100,85,,,2.7364013,2.7364013,0.007148981,,,,,,
4/29/2010 20:00,4/29/2010 20:30,0,25.79,-41,3.948,8.5,0.0251,2.54,385.26,100,85.4,,,2.75852687,2.75852687,0.007206785,,,,,,
4/29/2010 20:30,4/29/2010 21:00,0,24.89,-64.51,3.77,8.5,0.211,0,391.35,100,86.05,,,3.019341033,3.019341033,0.007888175,,,,,,
4/29/2010 21:00,4/29/2010 21:30,0,24.25,-54.87,3.49,8.3,0.0381,0,391.94,100,87.1,,,3.07254864,3.07254864,0.008027182,,,,,,
4/29/2010 21:30,4/29/2010 22:00,0,23.78,-55.72,3.626,8.3,0.079,0,398.3,100,86.7,,,2.38017283,2.38017283,0.006218317,,,,,,
4/29/2010 22:00,4/29/2010 22:30,0,23.58,-57.31,3.788,8,0.1016,0,394.05,100,86.25,,,1.944164167,1.944164167,0.005079223,,,,,,
4/29/2010 22:30,4/29/2010 23:00,0,23.38,-60.05,3.697,8,0.1055,0,395.65,100,86.6,,,1.732269892,1.732269892,0.004525639,,,,,,
4/29/2010 23:00,4/29/2010 23:30,0,23.18,-52.65,3.744,7.5,0.0887,0,398.73,100,86.4,,,1.440801938,1.440801938,0.003764165,,,,,,
4/29/2010 23:30,4/30/2010 0:00,0,23.1,-51.48,4.056,7.5,0.0655,0,420.36,100,85.35,,,1.240283866,1.240283866,0.003240302,,,,,,
4/30/2010 0:00,4/30/2010 0:30,0,23.04,-49.64,4.73,7.2,0.0539,0,420.52,100,82.95,,,0,0,0,,,,,,
4/30/2010 0:30,4/30/2010 1:00,0,23.07,-50.92,5.036,7.2,0.1225,0,431.6,100,81.85,,,0,0,0,,,,,,
4/30/2010 1:00,4/30/2010 1:30,0,23.18,-51.28,4.65,7,0.1451,0,448.91,100,83.25,,,0,0,0,,,,,,
4/30/2010 1:30,4/30/2010 2:00,0,23.18,-52.79,4.343,7,0.1567,0,425.03,100,84.3,,,0,0,0,,,,,,
4/30/2010 2:00,4/30/2010 2:30,0,23.12,-51.07,4.429,6.6,0.2077,0,435.04,100,83.95,,,0,0,0,,,,,,
4/30/2010 2:30,4/30/2010 3:00,0,23.07,-55.97,4.473,6.6,0.3035,0,453.51,100,83.85,,,0,0,0,,,,,,
4/30/2010 3:00,4/30/2010 3:30,0,23.01,-60.82,4.269,6.3,0.2355,0,446.9,100,84.6,,,0,0,0,,,,,,
4/30/2010 3:30,4/30/2010 4:00,0,23.1,-61.13,4.124,6.3,0.2715,0,428.04,100,85.2,,,0,0,0,,,,,,
4/30/2010 4:00,4/30/2010 4:30,0,23.18,-60.67,3.892,6.3,0.2419,0,413.16,100,86.05,,,0,0,0,,,,,,
4/30/2010 4:30,4/30/2010 5:00,0,23.15,-53.07,3.618,6.3,0.283,0,408.36,100,87,,,0,0,0,,,,,,
4/30/2010 5:00,4/30/2010 5:30,0,23.1,-32.95,3.502,6,0.2716,0,410.56,100,87.4,,,0,0,0,,,,,,
4/30/2010 5:30,4/30/2010 6:00,0,23.04,4.237,3.375,6,0.2902,0,413.11,100,87.85,,,0,0,0,,,,,,
4/30/2010 6:00,4/30/2010 6:30,0,23.04,80.5,3.26,6.3,0.2464,0,408.22,100,88.25,,,0,0,0,,,,,,
4/30/2010 6:30,4/30/2010 7:00,0,23.15,159.5,3.479,6.3,0.2985,6.23,395.8,100,87.6,,,0.073334207,0.073334207,0.000191589,,,,,,
4/30/2010 7:00,4/30/2010 7:30,0,23.38,243.4,3.689,7.8,0.3067,42.29,384.79,100,87.05,,,0.235209371,0.235209371,0.000614496,,,,,,
4/30/2010 7:30,4/30/2010 8:00,0,23.87,326.5,3.684,7.8,0.2338,143.65,373.24,100,87.15,,,0.164843979,0.164843979,0.000430663,,,,,,
4/30/2010 8:00,4/30/2010 8:30,0,24.51,408,3.882,9.8,0.2465,163.1,371.93,100,86.6,,,0.247012863,0.247012863,0.000645333,,,,,,
4/30/2010 8:30,4/30/2010 9:00,0,25.1,476.8,4.101,9.8,0.2117,219.55,373.48,100,86,,,0.264245616,0.264245616,0.000690354,,,,,,
4/30/2010 9:00,4/30/2010 9:30,0,26.04,541.7,4.707,10.6,0.1381,477.75,373.43,100,84.25,,,0.406184489,0.406184489,0.001061177,,,,,,
4/30/2010 9:30,4/30/2010 10:00,0,27.25,588.3,5.078,10.6,0.0821,576.8,373.06,100,83.35,,,1.046206304,1.046206304,0.002733265,,,,,,
